Date,Predicted
2024-06-06,-6.573650989221204
2024-06-07,-6.591012186612209
2024-06-08,-6.56666638117564
2024-06-09,-5.233767921284841
2024-06-10,-6.596076385997927
2024-06-11,-6.60072845586897
2024-06-12,-6.587455604726964
2024-06-13,-6.595601956406832
2024-06-14,-6.4717930100253
2024-06-15,-6.520591248718063
2024-06-16,-6.589375294912327
2024-06-17,-6.6080769416797684
2024-06-18,-6.423105024948203
2024-06-19,-6.039263948914154
2024-06-20,-6.114172751269925
2024-06-21,-6.297085162952377
2024-06-22,-6.4428394304293795
2024-06-23,-6.4546369623417075
2024-06-24,-6.550030942068225
2024-06-25,-6.608211364851758
2024-06-26,-6.56583721858956
2024-06-27,-6.624146172710213
2024-06-28,-6.620888388491096
2024-06-29,-6.632679068361695
2024-06-30,-6.60824453361852
