Date,Pred
2024-05-26,-6.547172918067391
2024-05-27,-6.681832611216606
2024-05-28,-6.546732453777032
2024-05-29,-6.352640859404584
2024-05-30,-6.55222888288301
2024-05-31,-6.58948079778477
2024-06-01,-6.659333471670937
2024-06-02,-7.127574814512233
2024-06-03,-6.980872804085257
2024-06-04,-6.859329565839767
2024-06-05,-6.934291876723793
2024-06-06,-7.096381695620003
2024-06-07,-7.03248555114936
2024-06-08,-5.542113832777576
2024-06-09,-6.562027231974936
2024-06-10,-6.739746548398674
2024-06-11,-6.516627935995443
2024-06-12,-5.904021772486247
2024-06-13,-6.146947265233978
2024-06-14,-6.346357923491226
2024-06-15,-6.061496318615293
2024-06-16,-6.574377021717711
2024-06-17,-6.623212369513476
2024-06-18,-6.094219949742435
2024-06-19,-5.5587368519168745
2024-06-20,-6.186373382294811
2024-06-21,-6.120290666423508
2024-06-22,-6.03259503503004
2024-06-23,-6.428970808762948
2024-06-24,-6.567294599239648
2024-06-25,-5.935264700414955
2024-06-26,-6.479003897128109
2024-06-27,-6.5195362965764
2024-06-28,-6.573662912756838
2024-06-29,-6.42819034627634
2024-06-30,-6.924793266509308
2024-07-01,-6.674582759797939
2024-07-02,-6.6288997107242205
2024-07-03,-6.66351151593053
2024-07-04,-6.520295902503462
2024-07-05,-6.10035435772609
2024-07-06,-5.402793025296333
2024-07-07,-6.21292770266728
2024-07-08,-6.097014272069213
2024-07-09,-5.509383306562155
2024-07-10,-6.049039074543824
2024-07-11,-6.351894369228567
2024-07-12,-6.281630803942516
2024-07-13,-6.5036980385652186
2024-07-14,-6.684663880273554
2024-07-15,-6.651796232878865
2024-07-16,-6.47766662398629
2024-07-17,-6.339325497921841
2024-07-18,-6.521931936314166
2024-07-19,-6.476237312305559
2024-07-20,-6.50419757836691
2024-07-21,-6.684482989382108
2024-07-22,-6.504833092258352
2024-07-23,-6.568918641759449
2024-07-24,-6.336619524994566
2024-07-25,-6.522915722127889
2024-07-26,-6.225826282848395
2024-07-27,-6.660998846435868
2024-07-28,-6.595007815024581
2024-07-29,-6.925632052558447
2024-07-30,-6.61760389664314
2024-07-31,-6.684858327256071
2024-08-01,-6.549782393221266
2024-08-02,-6.306797277335853
2024-08-03,-6.0328889457462225
2024-08-04,-6.155202680493529
2024-08-05,-6.009700146266725
2024-08-06,-4.73496570448963
2024-08-07,-5.671522127074194
2024-08-08,-5.657118329917863
2024-08-09,-5.811348547755612
2024-08-10,-6.046140015079787
2024-08-11,-6.43933581993489
2024-08-12,-6.3854848208543675
2024-08-13,-6.119921106183227
2024-08-14,-6.371834908010838
2024-08-15,-6.408072247816398
2024-08-16,-6.382845150891756
2024-08-17,-6.15174106978799
2024-08-18,-6.6269985398668485
2024-08-19,-6.589594873281153
2024-08-20,-6.3827614883424
2024-08-21,-6.293012626773947
2024-08-22,-6.283494218416351
2024-08-23,-6.424256427546405
2024-08-24,-6.432265485209671
2024-08-25,-6.411876293283686
2024-08-26,-6.477929471744394
2024-08-27,-6.4151418015573665
2024-08-28,-6.302727340960283
2024-08-29,-6.156099460795341
2024-08-30,-6.429728468598137
2024-08-31,-6.372118031839978
2024-09-01,-6.683986857559223
2024-09-02,-6.492803334056651
2024-09-03,-6.544266286287394
2024-09-04,-6.648403757912986
2024-09-05,-6.3529965143787575
2024-09-06,-6.586184861255603
2024-09-07,-6.2215071004036435
2024-09-08,-6.543120314585835
2024-09-09,-6.424011721253962
2024-09-10,-6.457357032214666
2024-09-11,-6.543957739906291
2024-09-12,-6.408490261242867
2024-09-13,-6.628984017194732
2024-09-14,-6.594602604524852
2024-09-15,-6.774513768499123
2024-09-16,-6.698480606338425
2024-09-17,-6.562562706070189
2024-09-18,-6.512878719542121
2024-09-19,-6.318601793957482
2024-09-20,-6.56686371300637
2024-09-21,-6.464124662194325
2024-09-22,-6.718632904441051
2024-09-23,-6.557635232401948
2024-09-24,-6.47842464636114
2024-09-25,-6.469192673993692
2024-09-26,-6.4345859381561255
2024-09-27,-6.504225926789166
2024-09-28,-6.531095392030766
2024-09-29,-6.681866402668302
2024-09-30,-6.58837324419383
2024-10-01,-6.357841410414524
2024-10-02,-6.049424544427838
2024-10-03,-6.171093771234703
2024-10-04,-6.05936601467428
2024-10-05,-6.276819005876643
2024-10-06,-6.56550893152003
2024-10-07,-6.616791775394999
2024-10-08,-6.350593841593481
2024-10-09,-6.393498354487813
2024-10-10,-6.431529582966844
2024-10-11,-6.477596244417645
2024-10-12,-6.6380448769648694
2024-10-13,-6.797025804119712
2024-10-14,-6.716063200896164
2024-10-15,-6.66467388914446
2024-10-16,-6.331341188872347
2024-10-17,-6.57640175237646
2024-10-18,-6.549123894277934
2024-10-19,-6.691762617837291
2024-10-20,-6.7426323471140135
2024-10-21,-6.741422028241415
2024-10-22,-6.589593519811419
2024-10-23,-6.5756164305271385
2024-10-24,-6.689384559970763
2024-10-25,-6.73190832579483
2024-10-26,-6.280745164059205
2024-10-27,-6.6263641355187435
2024-10-28,-6.8312060921893245
2024-10-29,-6.606815633876116
2024-10-30,-6.638928922093518
2024-10-31,-6.727174680246489
2024-11-01,-6.661681192464371
2024-11-02,-6.53749769487283
2024-11-03,-6.826491271742919
2024-11-04,-6.456070892219549
2024-11-05,-6.448615970129644
2024-11-06,-6.427421875611075
2024-11-07,-6.207781227024061
2024-11-08,-6.408309016968486
2024-11-09,-6.256776472151755
2024-11-10,-6.397245793079146
2024-11-11,-5.825043364009405
2024-11-12,-5.837895467779919
2024-11-13,-5.380744235079698
2024-11-14,-5.348200703455337
2024-11-15,-5.430773225632425
2024-11-16,-4.674311383197326
2024-11-17,-4.777841753351741
2024-11-18,-5.352247786967851
2024-11-19,-4.564973112210858
2024-11-20,-4.718195965619513
2024-11-21,-5.164972877993714
2024-11-22,-5.278839278409436
2024-11-23,-4.884522581425567
2024-11-24,-4.530124447310637
2024-11-25,-4.705561391515429
2024-11-26,-4.90157324112088
2024-11-27,-4.718602202061517
2024-11-28,-4.804640989126158
2024-11-29,-5.134479984839996
2024-11-30,-4.330523889412729
2024-12-01,-4.400597002605947
2024-12-02,-4.340450147921675
2024-12-03,-4.151632136863396
2024-12-04,-3.850586711059477
2024-12-05,-4.456790034111796
2024-12-06,-4.437514673323471
2024-12-07,-4.771507898361431
2024-12-08,-4.761443138269724
2024-12-09,-5.233935480961359
2024-12-10,-4.2507100523166095
2024-12-11,-4.461047041381912
2024-12-12,-4.915590453612186
2024-12-13,-4.994605472572912
2024-12-14,-5.131562416093199
2024-12-15,-5.613782600394516
2024-12-16,-5.557482297514688
2024-12-17,-5.488912224224375
2024-12-18,-5.22895159208524
2024-12-19,-5.0489045643142125
2024-12-20,-4.835282704984743
2024-12-21,-4.680925339802013
2024-12-22,-4.955337649907836
2024-12-23,-4.939750960162495
2024-12-24,-4.90175741803547
2024-12-25,-5.161620964180432
2024-12-26,-5.711968515934821
2024-12-27,-5.695641658085272
2024-12-28,-5.583896808556155
2024-12-29,-5.9658827084022645
2024-12-30,-6.071373636762129
2024-12-31,-5.631529468507437
2025-01-01,-5.568064261952742
2025-01-02,-5.489531545282521
2025-01-03,-5.548307138144762
2025-01-04,-5.4788036060938925
2025-01-05,-5.755766552339266
2025-01-06,-5.827406035017596
2025-01-07,-5.786631574686923
2025-01-08,-5.498120778264143
2025-01-09,-5.390650829165027
2025-01-10,-5.453045644472487
2025-01-11,-5.265158671819688
2025-01-12,-5.55171740979971
2025-01-13,-5.825014930295509
2025-01-14,-5.297355692079032
2025-01-15,-5.516637432597523
2025-01-16,-5.054475764341284
2025-01-17,-5.056973154284156
2025-01-18,-5.44424895911274
2025-01-19,-5.472023803702158
2025-01-20,-5.031245913363495
2025-01-21,-4.767219771032382
2025-01-22,-5.172482407816996
2025-01-23,-5.571393562927178
2025-01-24,-5.302820467869759
2025-01-25,-5.4883275581536015
2025-01-26,-5.995724967504163
2025-01-27,-6.041754165522781
2025-01-28,-5.3256665035008
2025-01-29,-5.707162403673022
2025-01-30,-5.577045809834623
2025-01-31,-5.840340483553376
2025-02-01,-5.786724543671468
2025-02-02,-5.947518898912881
2025-02-03,-5.217350237860831
2025-02-04,-4.363653703613168
2025-02-05,-5.007660544359626
2025-02-06,-5.154204433111296
2025-02-07,-5.1221114791269065
2025-02-08,-5.124627846139081
2025-02-09,-5.638725878052174
2025-02-10,-5.6024225267915195
2025-02-11,-5.488480537576667
2025-02-12,-5.608521292501246
2025-02-13,-5.4010812802253785
2025-02-14,-5.778825142436014
2025-02-15,-5.700737205209073
2025-02-16,-6.092799848038643
2025-02-17,-6.217030925662924
2025-02-18,-6.023805753156568
2025-02-19,-5.80668257691147
2025-02-20,-6.114623852551119
2025-02-21,-6.1321706988795555
2025-02-22,-5.744071908555158
2025-02-23,-6.199573317607273
2025-02-24,-6.433674767335029
2025-02-25,-5.607798679558516
2025-02-26,-5.213219420544968
2025-02-27,-5.513132677700552
2025-02-28,-5.702822944876603
