Date,Pred
2025-02-02,-5.9490314730974
2025-02-03,-5.2080272662191245
2025-02-04,-4.344837874741158
2025-02-05,-5.0045029769347185
2025-02-06,-5.1560778528477185
2025-02-07,-5.12600772230682
2025-02-08,-5.127411602035774
2025-02-09,-5.643641649796379
2025-02-10,-5.603940677470777
2025-02-11,-5.4870132413847035
2025-02-12,-5.607959344631778
2025-02-13,-5.396528040611935
2025-02-14,-5.781152507639706
2025-02-15,-5.701364362846217
2025-02-16,-6.097757332189291
2025-02-17,-6.221501252273878
2025-02-18,-6.022098196720016
2025-02-19,-5.801651066190315
2025-02-20,-6.113962360112101
2025-02-21,-6.13222720757894
2025-02-22,-5.7397203208059
2025-02-23,-6.202533151703797
2025-02-24,-6.437633581264588
2025-02-25,-5.599134686894666
2025-02-26,-5.2018332363078565
2025-02-27,-5.508284119917669
2025-02-28,-5.703620096229728
