Date,Predicted
2025-01-03,-5.561648996981443
2025-01-04,-5.533714893262552
2025-01-05,-5.785979750499424
2025-01-06,-5.815629901942163
2025-01-07,-5.75633104550567
2025-01-08,-5.46094041203809
2025-01-09,-5.3647256106138865
2025-01-10,-5.461030815246703
2025-01-11,-5.302594675150686
2025-01-12,-5.597436611958679
2025-01-13,-5.835169818674978
2025-01-14,-5.248096968784317
2025-01-15,-5.471375692867661
2025-01-16,-4.992703508726503
2025-01-17,-5.032533527772209
2025-01-18,-5.497264379600436
2025-01-19,-5.495088831224843
2025-01-20,-5.027886107892941
2025-01-21,-4.746899806850388
2025-01-22,-5.136371176947012
2025-01-23,-5.592354791355201
2025-01-24,-5.351383082195709
2025-01-25,-5.494666645601385
2025-01-26,-5.931506043883844
2025-01-27,-5.971469471849655
2025-01-28,-5.3050680949473445
2025-01-29,-5.708119100488718
2025-01-30,-5.562825263160562
2025-01-31,-5.88645029824102
2025-02-01,-5.865766150772764
2025-02-02,-5.950089237303189
2025-02-03,-5.178044840988002
2025-02-04,-4.349193155154463
2025-02-05,-5.05647105825123
2025-02-06,-5.24403953299742
2025-02-07,-5.2267971836491025
2025-02-08,-5.16945123243181
2025-02-09,-5.543056299994312
2025-02-10,-5.49034480122282
2025-02-11,-5.440879717184982
2025-02-12,-5.568367331287363
2025-02-13,-5.34975614009219
2025-02-14,-5.775310372274003
2025-02-15,-5.717207345005943
2025-02-16,-6.09160810140869
2025-02-17,-6.203300818174091
2025-02-18,-5.977921887650313
2025-02-19,-5.768123548055456
2025-02-20,-6.111100977622783
2025-02-21,-6.1524958723970515
2025-02-22,-5.798791943230153
2025-02-23,-6.25443438252867
2025-02-24,-6.440752366897172
2025-02-25,-5.592221206010798
2025-02-26,-5.220072058626762
2025-02-27,-5.511250049725179
2025-02-28,-5.728128717427793
